X,X1B,X1N,X2B,X2N,X3B,X3N,X5B,X5N,X6B,X6N,X7B,X7N,X8B,X8N,fitPatch,adjp.p,pval.p,adjp.g,pval.g,adjp.pc1,pval.pc1,direction,pval,binary
isogroup54710_g1,5.36738045860637,5.34343593580991,6.38473911909343,5.75285583704576,5.22467991452133,5.01828463890381,5.84093859471199,5.54653078225137,6.05746361148433,5.34237408384847,4.89489115192496,4.44528109454913,5.69427498961067,5.41527003131106,0.652003260996378,0.0969526706001155,0.00237604438967964,9.43565014873186e-10,5.06598096805533e-11,0.884789993179651,0.0690988145982547,1,2.62414543177103,1
isogroup54742_g1,9.94920398739296,9.91323909205784,9.28326696162068,10.3621043145464,9.50642447568322,10.3797552554584,9.57835342946881,9.86413441408203,8.65232656246085,9.73583396080419,10.0484100071333,10.8507447968988,9.78187056443125,9.79029534208763,-0.596503797837793,0.0850785309670402,0.00190608993372909,0.0959362058972807,0.0424993576721272,0.884789993179651,0.0277788471732321,-1,-2.71985658941215,1
isogroup54749_g1,10.4176357031096,9.64076080949916,8.122216179163,6.92501765024543,8.29685473954017,8.43930129585274,9.12986247828151,6.93381888646926,8.63350694907545,7.94163042733196,9.36602691424882,8.19933298200514,8.95334156492584,8.63973805409543,0.966763794854402,0.0909518193656357,0.00215422780291563,0.000758909580184327,0.000141989534357068,0.884789993179651,0.0272975061196616,1,2.66670835315367,1
isogroup54765_g1,4.69324678211055,4.70234326879801,5.11662056729517,5.65996542041712,5.22467991452133,5.5983355765476,4.62568220694741,5.44476925604165,4.66854427542054,5.40478069435314,4.67300389500932,5.01066247195267,5.15744229167583,5.46648280547411,-0.89107651310252,0.0850685196713934,0.00189815279677219,0.0017803915893966,0.000377241611628665,0.884789993179651,0.0773285294933408,-1,-2.72166880795191,1
isogroup54805_g1,5.76090264920235,8.62746067335278,8.77864044299762,8.66288894742338,5.94304283320421,8.69590804999878,5.63706360924466,9.37721131987374,7.24378030908447,9.53690116347291,4.40096641613299,8.77141770201708,4.7103182687755,7.44942157431062,-3.74699603738401,0.00335571105219182,1.46803090661507e-05,0.726957553457514,0.63095136148,0.17309096290364,0.000424396658045612,-1,-4.83326184273761,1
isogroup54897_g1,4.5581975814583,4.10472457840156,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,4.66854427542054,4.2847999734683,5.12630518114373,4.54318378155288,3.79936497857006,3.79936497857006,1.92295298240895,0.0886454808207005,0.00202225623561447,0,0,0.884789993179651,0.199139377444157,1,2.69416379528955,1
isogroup54971_g1,8.08060715035621,8.29445789491815,10.0249713328953,9.66185934696112,10.5968535770967,9.79101748214964,9.09930446019496,8.37323001144444,10.8084201768664,9.47532106780568,10.1641317117582,8.23608439492468,8.84693757216987,7.76748621729684,0.904022523357798,0.0588183767474955,0.000979420365493811,1.36774665146103e-05,1.57384546195516e-06,0.884789993179651,0.0165988622296581,1,3.00903082541667,1
isogroup55070_g1,7.54558572815883,7.96910481798493,7.37710713922456,7.51539593634391,6.88601627097585,7.36143431881864,6.78891393002535,7.50253734896681,6.96871222608292,6.83875598009279,6.15148912795952,6.56761789239612,7.50721016354441,7.71120205941276,-0.404038956282188,0.0660199323270763,0.00116141315567975,7.47748424025812e-15,2.22044604925031e-16,0.884789993179651,0.0314680986926034,-1,-2.93501322149564,1
isogroup55123_g1,6.27364525226848,5.7987318475335,6.22890899095014,5.92041725564124,6.52402104521438,5.88274024929212,6.84979343221111,6.17394892472845,6.3714637880808,6.12132574425379,6.27182188948284,5.84764330220365,5.88521446097816,5.67319035091802,0.632778751070771,0.00112920030939542,3.14359785646978e-06,0.0140147343020825,0.0041217186921747,0.270773762679616,0.00099585337709085,1,5.5025592010466,1
isogroup55124_g1,5.36738045860637,5.84962844425317,5.7339044794239,6.46132780188625,4.53341728409419,5.95357051065647,5.08123440047838,6.00418135173301,3.79936497857006,6.03254607915902,4.95807087524755,6.11923893257628,4.68395207188221,5.21553954714632,-1.83557248914422,0.0172035453428947,0.000148857857513396,0.438147281254331,0.310634959668578,0.873536663131072,0.0068040203660279,-1,-3.82722794427702,1
isogroup55184_g1,8.3169799353225,8.35374993051436,8.59471338598419,9.60800186163838,8.6678073395241,9.53755387187872,8.62864462306818,8.86763354310894,8.40840624119541,8.6399147640246,8.54964759873071,8.70422572567915,8.46537530873212,8.93130453679041,-0.454746842172253,0.0978124714205975,0.00242735173408515,0.0158473971101729,0.00476822478670647,0.884789993179651,0.0339513552184979,-1,-2.61486727001031,1
isogroup55212_g2,10.2371677076153,10.3545217065224,10.3010529595941,10.7695614069614,10.8160577195713,11.2386075776879,10.0309086638778,10.4004049627092,9.99041104571114,10.5799037980733,9.50145282118065,9.78736268106026,9.38794825677224,9.93804767445525,-0.403622958537476,2.17629534774285e-06,6.73180178267785e-10,0,0,0.000880324850215989,2.41373275366996e-07,-1,-9.11171928834662,1
isogroup55228_g1,3.79936497857006,3.79936497857006,4.88672985808531,3.79936497857006,3.79936497857006,3.79936497857006,4.62568220694741,3.79936497857006,3.79936497857006,3.79936497857006,4.12259296054564,3.79936497857006,3.79936497857006,3.79936497857006,37.0379669572765,0.0208488937856573,0.000201763488248297,7.2687067990428e-05,1.01942235098962e-05,0.884789993179651,0.0545790672217559,1,3.69515720702705,1
isogroup55243_g1,6.73375424120821,6.5049626882904,6.08368464189252,5.03925816819186,6.4004585529104,5.16125025234502,6.90813760557852,5.29364907487486,5.93385673761496,5.69936189928936,6.91868314652734,6.36181516626961,6.85171373711443,6.42244571753439,1.16747086271808,0.0559414880100508,0.000902282064678239,0.109359544578078,0.0502242044542627,0.884789993179651,0.0160883403862597,1,3.0446576272033,1
isogroup55401_g1,7.62880740808544,7.32747054284416,7.71905190473145,7.37218228909495,7.81927074598618,7.45168451554081,8.08320659442724,7.33130275990972,7.97169644960343,7.26569087213406,7.67062224661422,7.47655707215098,7.58322595034289,7.44366316834839,0.426270036783048,0.013747459030423,0.000106607871226738,0.956125599582203,0.936732685299913,0.772177451829532,0.00525910905259852,1,3.97221032129107,1
isogroup55444_g1,4.62877066218837,4.10472457840156,5.65078598854805,4.62496622230383,4.82685231042767,4.35735687116854,4.62568220694741,4.44999990147943,4.66854427542054,4.81301392182493,4.02816016516332,3.79936497857006,4.44247024709968,4.12029517204685,1.66361407380415,0.065235173654836,0.00113289541521655,1.39081040864382e-06,1.29186189967712e-07,0.884789993179651,0.038871540649227,1,2.94581014243789,1
isogroup55457_g1,7.92034093120059,7.5475208523556,6.38473911909343,6.32348548302393,7.09711839515791,6.99490001920419,7.14434000885846,6.88714376226248,7.19288000251901,6.78691602514742,7.87281338652436,7.78089025816863,7.87193472178398,7.50576082298481,0.301616629628319,0.0320430582417413,0.00039363544813098,0,0,0.884789993179651,0.0267488801623584,1,3.40490568854352,1
isogroup55558_g1,10.1487564872972,10.1439215534521,9.93821092780587,10.5192941593721,9.56373325317492,10.1165925890429,9.65176590613635,9.80186515895365,9.02861071412152,9.97705513135575,9.63036273590833,9.81186821899016,9.11234266717232,9.69474823369329,-0.429973185091034,0.0489110203369437,0.000745660716581775,0.00988171064149458,0.00273308117123794,0.884789993179651,0.0147439282733769,-1,-3.12745867786875,1
isogroup55688_g2,4.69324678211055,4.59852287015162,4.25200318827849,4.62496622230383,5.74679189245514,6.20395333637032,4.80481126109147,4.96535476184023,5.26398885770717,5.69936189928936,5.3154379179417,5.76981380686877,5.30748426095513,5.58562708546478,-0.631100797953146,0.0377834235373843,0.00051090267796905,0,0,0.884789993179651,0.0389500909160662,-1,-3.29166173589016,1
isogroup55789_g1,7.45720728714871,7.65052029291996,5.60704007136285,6.74482391467113,6.79181486160281,7.74568077375186,6.31070413836178,7.37398051234949,6.46180476774889,7.78853668256626,6.20946007076438,7.25151563222306,6.44180830716592,6.70263751594264,-1.05468158849848,0.00319560752287768,1.35562669993927e-05,0.00567876161988319,0.00143888727920505,0.267462722697717,0.00097153186595611,-1,-4.86785668240963,1
isogroup55794_g7,4.14184599082279,4.23041015344035,4.25200318827849,5.6107803710419,5.37849869666072,6.16045915393455,5.08123440047838,6.34228563962253,4.66854427542054,5.79112349705731,4.12259296054564,4.17435081715222,3.92900997125111,3.79936497857006,-1.94803026969939,0.0559189090098942,0.000899446879346066,0,0,0.884789993179651,0.0328635633368233,-1,-3.0460244323808,1
isogroup56018_g1,7.15342225238848,6.86210514116411,6.97489445474461,6.40784811194226,6.97428923243733,6.64999379575251,6.99134779000792,6.6553970009335,6.96871222608292,7.18841765260675,7.28617717471064,6.90536069795593,6.68693327164502,6.41044213924498,0.386068943838639,0.0199272806983435,0.000181397252490445,6.89495069206749e-05,9.57919795663287e-06,0.884789993179651,0.00972267614587519,1,3.74136905579401,1
isogroup56052_g1,5.73824768020629,5.34343593580991,5.51454261207246,4.95203434686497,5.94304283320421,5.52788223858961,5.39249368904855,4.96535476184023,5.26398885770717,5.00724395270266,5.5266212780265,5.39802167937415,5.4187840262764,5.15115746757607,0.640479189202983,0.0601007662633153,0.00100920420592399,0.0713323790307825,0.0295038032579816,0.884789993179651,0.079138340173623,1,2.99602090516691,1
isogroup56101_g2,8.02477685064418,7.94356866965439,8.31018722362282,8.27564787653456,8.70652049476637,8.47113473418267,8.94973424714389,8.22805703014494,9.59314789149324,8.6370309652044,7.87930080002155,7.21492341300345,8.35152059105129,7.73021058034265,0.520187329605932,0.0291284140720477,0.000335191368140531,1.16562587200409e-07,8.77696193501976e-09,0.884789993179651,0.00851834194794221,1,3.47470704429786,1
isogroup56111_g1,6.44470922063786,6.69496597323963,7.05291364776831,7.7854488829761,5.94304283320421,7.10328147897586,6.69231092333162,6.77607171128103,5.4693284986816,6.68846023044613,6.5578458647705,6.79745521731606,6.55575968248416,7.10663974775599,-0.707619524117367,0.0917545356386016,0.00220073824215561,0.0842074718409799,0.0361984218324813,0.884789993179651,0.0395028349268725,-1,-2.65743159002872,1
isogroup56147_g1,6.27364525226848,6.3657362412231,6.1726969410917,6.35219079891395,6.4004585529104,6.70054332282831,5.70876090838616,6.23242621317141,5.64415756045415,6.39958763271218,5.63077164614336,6.15952732276823,5.94487596243325,6.24392925768633,-0.503070823777491,0.0701630563557119,0.00130218664027393,0.00929248493415808,0.00254917129789012,0.884789993179651,0.0502592558513023,-1,-2.88532673124007,1
isogroup56167_g1,9.73632813508835,9.9104256028415,9.43215428157553,9.85431584326484,9.53536360873216,9.84495621164959,9.67266512366361,9.73190581083753,9.40639027192238,10.0686309157653,9.88987077790776,10.4109047912725,9.12257708655558,9.47947018991846,-0.363636746299646,0.0010988144711962,2.96189495108123e-06,6.96755771405158e-07,6.11162265240495e-08,0.122207663956164,0.000249697824102224,-1,-5.52841568609821,1
isogroup56195_g1,7.2394764379693,7.89490256388891,6.95875837921597,7.51539593634391,7.0573517574134,8.21490269660289,6.21969921277621,7.4316569494379,6.62641645707121,7.58138337138449,7.41427119357946,8.29822037717023,7.53740143237636,7.68708047574433,-0.900194851546527,0.000684142594428111,1.63984552836727e-06,0.0557096173267558,0.0216856393739016,0.101633255362734,0.000193815688577681,-1,-5.78517057702693,1
isogroup56302_g1,6.51011735752976,7.41001804267496,7.09773478091589,7.89401407438023,7.47369937998078,8.18378183746517,6.55208649707117,7.58464107297722,6.84165911433162,7.69706782623331,6.91868314652734,7.6505275529465,7.34885284171305,7.68708047574433,-0.876893022416475,2.30997015404633e-07,2.04151140437148e-11,0.00134181028081016,0.000273164823848537,0.000212150793222232,1.92654189268282e-08,-1,-9.91931899867764,1
isogroup56321_g1,5.8476826842682,5.93021973131953,5.7734855106898,6.17004553429595,5.37849869666072,5.47851334857843,5.70876090838616,6.09177831692267,5.79724346684035,5.89723469210955,5.87215894029983,6.29170833077487,5.63546112631512,5.8685436834008,-0.436390784719565,0.0435570605340931,0.000625543290922681,0.000835242235414673,0.000159519087117199,0.884789993179651,0.0487437849356748,-1,-3.20374256001581,1
isogroup56457_g1,5.76090264920235,6.67709544371089,6.40905929703159,6.86749026258347,5.37849869666072,7.04237205770912,4.95300973341275,6.7631678447872,4.66854427542054,6.7974388518732,4.82706792963062,7.16781335167007,5.64252711459782,6.42244571753439,-2.2447242775906,0.00596510002296534,3.1894701846169e-05,0.983634704321995,0.975251232924626,0.345508450176634,0.00150603029499441,-1,-4.49628009166002,1
isogroup56508_g1,7.09580517289664,7.45734191119229,7.56889342296371,7.89401407438023,7.17344527939574,7.53105233860171,6.87926880523054,7.22332024278586,6.27470747476724,7.31738261364962,7.75777802297652,8.28073972430797,7.60266329267156,7.66748581620409,-0.445192593772898,0.0643776771070744,0.00111231426199143,5.20459075956984e-05,6.99388444536098e-06,0.884789993179651,0.0341877715537148,-1,-2.95377245521443,1
isogroup56612_g1,5.92896258534154,6.02076603577744,5.36075093076823,6.20216380632559,5.37849869666072,6.13065714831229,5.56093745858798,6.04870612926807,5.4693284986816,5.62583402169949,5.91716742042846,6.03480250781011,5.84984356529035,6.46943499975361,-0.675089509263797,0.0966784778845992,0.00236249219046325,0.609936873369254,0.491183808231608,0.884789993179651,0.0548536241627998,-1,-2.62662960005245,1
isogroup56616_g1,5.73824768020629,5.55072633864874,5.51454261207246,6.53783375580997,5.22467991452133,5.76860526535871,5.47970371799417,6.6553970009335,5.0112945522108,5.76880080646643,5.34404047404802,5.89702140982821,5.39736879826891,6.29737316877508,-1.12679355768969,0.0325926812154955,0.000407588545469961,0.388435405228944,0.264049280541697,0.884789993179651,0.0144513331247993,-1,-3.38977792299345,1
isogroup56629_g1,5.0858548412579,5.46306757035723,5.04575203491847,5.75285583704576,4.53341728409419,4.80405081880502,4.62568220694741,4.71202465011273,3.79936497857006,4.96230773658268,4.80326385832188,5.24259736284984,5.09101709914277,5.53937598222667,-1.03866070511808,0.0360122864446862,0.000477405476509318,0.0142025437979802,0.0041854513737839,0.884789993179651,0.0410869063202913,-1,-3.32111251236512,1
isogroup56680_g1,6.97299980675471,7.17824436831527,6.08368464189252,7.46496835544349,6.46362980611301,7.14005832389724,6.31070413836178,7.30506719204112,6.54656376925507,7.4422669127146,7.15616074873273,7.40542662744602,6.75885871489702,7.06957542526936,-0.806186443155584,0.0360236294943895,0.000480739554012621,0.916398228953682,0.8798718832835,0.884789993179651,0.0125860903056502,-1,-3.31809005343078,1
isogroup56709_g1,5.04478925076712,4.95322573636203,5.60704007136285,5.03925816819186,6.11351830920832,5.01828463890381,6.43670619262844,5.51356487892181,6.54656376925507,4.75713594306579,5.0912586364556,4.77555007883973,5.29336586191316,4.69453603810728,1.51627449028193,0.00797794502826705,4.865030551926e-05,0.0282850961861156,0.00948544387788031,0.39036577334155,0.00203832473366683,1,4.31291353537419,1
isogroup56720_g1,7.3837044896415,6.83023771927151,7.81105562155987,7.01595581026804,7.47369937998078,7.53105233860171,7.57824193373281,6.95658770883263,7.38636866638489,6.95586847818048,6.87124598768164,6.61104055631803,7.63502940722381,7.29156524164753,0.510388307696109,0.00600273598908129,3.23611926941192e-05,0.000584572264880331,0.000105677646293656,0.377073948251327,0.00175457483563835,1,4.48997413852115,1
isogroup56751_g1,6.14627583423175,6.71260990632373,6.35997766949871,6.88692920870989,6.4004585529104,6.8330432306666,6.17178256953077,6.94524937630483,6.05746361148433,6.78691602514742,6.59577375161322,7.01626797018784,6.44372325152955,6.61193259112242,-0.623375142312836,0.00264598695506894,1.02892996927118e-05,0.648761110666902,0.53517774696994,0.377073948251327,0.00176192210854276,-1,-4.98760996223929,1
isogroup56830_g1,6.63230034089342,6.71260990632373,7.48184519292346,7.64552982136479,6.52402104521438,7.37994803181076,7.018026223594,7.2693151874652,6.70191918091407,6.76562961246136,7.2697355078665,8.15203040024226,6.35478073838303,6.86805313675013,-0.512359359764118,0.0978124714205975,0.00242396066250028,2.288714913028e-06,2.22334818777981e-07,0.884789993179651,0.0439421928830731,-1,-2.61547441452536,1
isogroup56845_g1,5.80503136757162,6.31987675897791,5.92055913199924,5.92041725564124,5.94304283320421,6.66025186209162,5.19515392026038,5.67012552329235,5.79724346684035,5.87670196724548,4.55047636467303,5.06138852160229,5.8793863430228,6.29737316877508,-0.689347287231029,0.0281734161556942,0.000319954394697897,0,0,0.884789993179651,0.0140850328165703,-1,-3.49491178451416,1
isogroup56898_g2,4.80852215631506,4.32631702564621,4.25200318827849,3.79936497857006,3.79936497857006,3.79936497857006,4.62568220694741,3.79936497857006,3.79936497857006,4.1434249869768,4.44185144426004,4.17435081715222,4.8308495975025,4.25230272275325,2.21230163925996,0.0342773595953869,0.000442288510908218,0.00286344998524855,0.00064861001433425,0.884789993179651,0.0291862805177671,1,3.35429424372648,1
isogroup56951_g2,7.16946231413171,6.61267355807791,7.22425762148565,6.701418012835,6.26459604963723,6.23218590156813,7.4862870284407,6.62709671013059,7.29291727490551,6.06877510129681,7.30565912599029,7.11908169289016,6.78602384561624,6.49233978147909,0.652171065791349,0.0381442988313881,0.000517467951446582,0.028390981669701,0.00952722557665531,0.884789993179651,0.0115289231998789,1,3.28611645844838,1
isogroup56969_g1,5.61837670069979,7.77998623494318,6.33475773292636,7.72256695622436,6.19118303518104,7.99740995123921,7.04420915805026,7.68949600802857,6.17048894341207,7.77807424623885,6.59577375161322,8.05762119587837,6.96534948189644,7.73962093888077,-1.73737741370804,1.33770434054825e-05,6.60707877297995e-09,0.979421633403259,0.968688245639936,0.00383966780500808,1.56906148951474e-06,-1,-8.17346659294821,1
isogroup57139_g1,8.21711913920984,7.6414576908913,8.0932359367024,8.05563720481475,8.60087747418873,8.51065692474029,8.36630604527311,8.34790237881484,8.45204125521951,7.88915955291901,8.52783740987491,8.08307402669643,9.47449114096341,8.76445384553957,0.392723933215042,0.070404067591711,0.00131599295586804,8.99583754463653e-09,5.60103186053595e-10,0.884789993179651,0.0241802312357886,1,2.88074640236807,1
isogroup57169_g2,6.28875211791621,5.94575340081859,5.95484997655329,5.1194970615685,6.46362980611301,6.20395333637032,6.65856126665357,6.55370848175891,6.70191918091407,6.01405137644333,6.33143327119144,5.87256888885701,5.79800386088913,5.63018698591282,0.551007895532623,0.0489110203369437,0.000742566482371476,9.98180204436327e-05,1.45689803692228e-05,0.884789993179651,0.0204574510598678,1,3.12926459916888,1
isogroup57211_g1,5.76090264920235,5.81592362444643,5.95484997655329,5.45001913397725,7.28073747895708,5.66494783508334,7.16830276660465,5.91031780235083,7.24378030908447,5.65083130552568,5.81598601717958,5.43378962443279,5.67039409124948,5.15115746757607,1.25125318240299,0.0215272326980759,0.000210655496358791,0.0115523812714947,0.00327734369257604,0.828888665318838,0.00587116926034048,1,3.67642699874716,1
isogroup57212_g1,8.50744571240104,8.5280647116912,8.31646610157504,8.60032720775005,8.17318693682214,8.55453426854808,8.14446698919165,8.77889273982699,8.0590557930125,8.39558358335532,8.00125873776877,8.32830902309557,7.65701473603094,7.99651706568354,-0.346178681825376,0.00566946112663277,3.00634262128119e-05,1.90805816393909e-07,1.50924618358417e-08,0.401623244049052,0.00213357789473934,-1,-4.52196008146863,1
isogroup57226_g1,9.38293835307727,9.07072678069751,9.04729159452138,8.98561979636305,9.86096348563695,9.59901775704741,8.45595583571042,8.07171629827215,8.49439121978804,8.38873882874075,8.51125999590378,8.32830902309557,9.28211704290938,8.91691029641837,0.272644047858346,0.000170205583724016,2.6324328017413e-07,0,0,0.0399400582262011,5.62178443975769e-05,1,6.57947775921472,1
isogroup57306_g1,8.61591998087002,8.19295077939065,7.51511396991982,6.48730544958004,9.21594316662182,7.82863961700263,8.51276075766613,7.86079871572767,8.31695034068726,8.06282469752031,9.06306484710029,8.05762119587837,8.94743093699342,8.76904138058032,0.776283002484166,0.00943817487950915,6.52730154427905e-05,7.12170072078082e-05,9.95401651782135e-06,0.445139510763235,0.00254665720832581,1,4.18526565821987,1
isogroup57317_g3,4.80852215631506,5.65206035969904,8.98959315143654,9.16521400453307,6.0310365995434,7.40426408289271,4.62568220694741,8.16174215883923,5.0112945522108,6.83875598009279,4.40096641613299,7.32198567636928,4.18726139228919,7.21911271798196,-3.57438415997429,0.033894626847367,0.000428363379511576,0.0695912819650957,0.0286452846444926,0.772177451829532,0.00525847371903487,-1,-3.36818756240294,1
isogroup57335_g1,7.07037458390804,7.3499558963982,7.09773478091589,7.67905534312123,6.93084560220482,7.15450545158749,7.04420915805026,7.37398051234949,6.90662206803844,7.42219918991909,7.18804920923481,7.4994993860658,7.05329617312574,7.12842057766323,-0.357255178230584,0.026440679285563,0.000289760868882882,0.332962420171132,0.213752098852701,0.884789993179651,0.0187954363477844,-1,-3.53796011486345,1
isogroup57425_g1,9.16834394863146,8.98413456542285,7.56889342296371,8.10570322896467,8.65466805957098,9.02690339045126,7.68129786812628,8.61881126260924,8.53552987638867,8.7850354045858,7.74598602087637,8.24061290687137,7.61353369686234,8.33070694838015,-0.488394719520164,0.080041570923913,0.00161639407477809,2.39144060502707e-06,2.33754600897917e-07,0.884789993179651,0.0275720336170472,-1,-2.7914527233533,1
isogroup57432_g1,7.96211769316326,8.48074033567224,7.52603327707717,7.87487723885875,6.79181486160281,7.98139952954229,6.55208649707117,8.36062197500013,6.77353614229977,7.8547399715124,7.20199463434408,7.41350774963306,7.27579264295749,7.55995829783416,-0.868680401507668,0.0689621562186221,0.00126161434708394,0.447350797991213,0.319413464996036,0.884789993179651,0.0210263320382276,-1,-2.89907334642859,1
isogroup57522_g1,6.57255853724588,5.67136239904776,5.65078598854805,5.39120409534843,6.69080257472294,6.05309444125674,5.90222671483574,5.98134022383758,6.84165911433162,6.22059656824471,6.01922951336081,5.68688357331256,6.05148415336036,5.8685436834008,0.640227772776757,0.0674444504696898,0.00121298680252602,0.0423249031535958,0.0155646418048707,0.884789993179651,0.0280333581976993,1,2.91614388849154,1
isogroup57547_g1,5.94851004210055,5.67136239904776,6.85784681056149,6.32348548302393,8.33031777863065,7.07315513567279,7.82316457164522,6.21321517867828,7.67224499671016,6.48097539946389,7.48422931492591,6.625217332539,6.76797259648396,6.83294800074479,1.00964361919394,0.02324972801488,0.000235750951763092,0.000618782067207379,0.000112654976442528,0.852779893912123,0.0065050409633689,1,3.62754636105558,1
isogroup57548_g1,4.5581975814583,6.04961108046087,5.95484997655329,5.55953901964804,4.82685231042767,5.66494783508334,3.79936497857006,6.55370848175891,4.66854427542054,6.22059656824471,4.12259296054564,5.92102017361453,4.28235661502438,6.23023106377756,-3.65287965680151,0.0291284140720477,0.000337235726331264,0.995473948968362,0.992746623080778,0.765293450146089,0.00510797934850504,-1,-3.47206629421491,1
isogroup57619_g1,5.69167472357189,7.3775715978085,7.28995510003633,7.93153767902129,5.22467991452133,7.10328147897586,5.39249368904855,7.78718291590929,6.54656376925507,7.21983407091364,5.27112425730642,7.25151563222306,5.384327250883,7.4026888565278,-2.29847592847471,6.96086126542643e-05,7.07467119331895e-08,0.577963270366138,0.457211598148237,0.0121746495242552,1.04995304390787e-05,-1,-7.14968030099039,1
isogroup57646_g1,9.60371361295755,9.49436317075049,9.57234139891714,10.0175774340826,9.31106831208396,10.0251328413567,8.88670109265554,9.53681385233054,8.96983756354319,9.73043780860179,9.007058895675,9.37741294224974,9.20276341785378,9.50029926630438,-0.450647324146616,0.0202532627287495,0.000190629472435866,0.0671202796920632,0.0273303675988745,0.842868264785252,0.00606483608027819,-1,-3.71980972620829,1
isogroup57680_g1,7.11250813295899,7.43124525488299,6.45643981588781,7.37218228909495,7.01643219057832,7.98541892381891,6.55208649707117,7.33994141056392,7.24378030908447,7.83469379775128,7.34383943434913,7.5948605495355,7.0557653204564,7.3295798235306,-0.655395049173354,0.00527491944207927,2.70389153902428e-05,0.0482331451229945,0.0182318304631947,0.379966823277903,0.0018287542348101,-1,-4.56800912701923,1
isogroup57709_g1,6.33308781198126,6.04961108046087,5.60704007136285,5.50603353350599,6.0310365995434,5.86440983911659,6.81968469348277,5.51356487892181,7.02817855497229,6.1552409447374,6.00276236563365,5.50221626468392,6.41666730595489,6.18827933578536,0.738464101268732,0.0906584642055539,0.00213125510195999,0.0646247540982647,0.026092637127523,0.884789993179651,0.0306400214234052,1,2.67136454363773,1
isogroup57736_g1,6.70075162763441,6.73866370362452,7.11236463787027,7.62273434023536,6.63740831567938,7.35520913715288,6.81968469348277,7.72937482654282,6.77353614229977,7.11507386818085,6.69377594272864,7.03743856300421,6.83593860038151,7.1710013004758,-0.52855154151199,0.0154196985556909,0.000127520654504609,0.0102867672295982,0.00286102134083477,0.842868264785252,0.00611368443486737,-1,-3.89441912634148,1
isogroup57754_g1,5.86848768929132,5.61252732096045,5.95484997655329,5.88053200025377,6.0310365995434,5.80779437791816,6.43670619262844,5.88575362419433,5.64415756045415,5.27634601786049,5.75722667608414,5.53500860752741,5.16279297381002,4.92974551053691,0.470291994977093,0.083265623796026,0.00184129270314348,0,0,0.884789993179651,0.115422848139358,1,2.73487714431607,1
isogroup57766_g1,4.91026573871973,5.81592362444643,4.79573130489777,5.99669460793347,4.82685231042767,6.2181436854223,5.08123440047838,5.16525070525693,3.79936497857006,5.43476604268194,5.05497741977401,5.62836848702013,6.0463541408925,6.76931229735697,-1.65952167376216,0.0438004736080536,0.000638108164963569,0.0994862128423658,0.0444808440803826,0.884789993179651,0.0223865713523304,-1,-3.19510563023292,1
isogroup57843_g2,7.84292395739304,7.6323372366865,6.08368464189252,6.78691973788439,5.63595071297338,7.09580990037439,6.21969921277621,6.88714376226248,6.27470747476724,7.15628868540165,6.99301158564138,7.58774709360289,6.35885928476079,6.84180708658508,-0.803040614024847,0.094632611518436,0.00229158953213005,0.00945350277276423,0.00260002656905367,0.884789993179651,0.0383088531520033,-1,-2.63986315130238,1
isogroup57881_g1,6.09520480324118,5.59227319117455,5.7339044794239,5.26368185684194,5.84866635897274,5.57530260409796,5.77657191592444,5.44476925604165,5.79724346684035,5.37400055547464,5.81598601717958,5.20010018098925,5.55870131152761,5.18383115761568,0.817669424428066,9.00620348432269e-05,1.07453598796603e-07,0.110467257177344,0.0508598476593349,0.0691610611223188,0.000106768801224066,1,6.96837505332526,1
isogroup57895_g2,7.61137800424578,7.85630902017941,8.49311071788721,9.18858426621025,8.0778415499746,8.53001813260367,7.88196803482302,8.12739978173734,7.59623936195472,7.78853668256626,7.69291424799177,8.07801944929525,7.72948583654668,7.80381544531897,-0.365552673829951,0.0143790020548897,0.000115641996199289,0,0,0.842868264785252,0.00611527669864864,-1,-3.93688404464291,1
isogroup57905_g1,8.4467177063722,8.5305128588738,8.15763764876837,8.45358279255857,8.7317626859556,9.18170324276084,8.82825747816496,8.89991320730569,8.57552477905644,8.69085883365033,8.69859700751211,9.02054185343114,8.06547320585686,8.2243753723689,-0.227029284058,0.028066011262939,0.000315467780585998,0,0,0.884789993179651,0.0142651912252832,-1,-3.50104485193288,1
isogroup57921_g2,5.8476826842682,5.63245240714787,7.14117792264043,6.90610255617326,6.79181486160281,6.33955922752057,6.58849558572301,6.21321517867828,6.77353614229977,6.59468160972332,5.01734671584112,5.06138852160229,6.54157535816361,6.11530163719918,0.425760647207279,0.0581075007165348,0.000959038269682244,0,0,0.884789993179651,0.0668100955314893,1,3.01816401701294,1
isogroup57945_g1,8.70319381714566,8.30307942335321,8.15763764876837,7.71181255237274,8.41071805780878,8.22172781657328,8.53120793112352,8.14221864367451,8.57552477905644,8.5599489558609,8.8111818979927,8.38256992615693,8.31930085719722,8.19736785777297,0.319829493491288,0.00455826634178614,2.15525629063684e-05,1.23756728142049e-05,1.40764391620696e-06,0.377073948251327,0.00170581252317004,1,4.6664990635963,1
isogroup57949_g2,7.01809636209478,7.333125314662,6.74910184324378,7.3304866944572,7.01643219057832,7.91971593827941,6.78891393002535,7.61336347857016,6.62641645707121,7.31738261364962,7.36873491053648,7.60898202012337,7.09589494700696,7.29156524164753,-0.58404957959837,0.0102087358770359,7.53362302901017e-05,0.214885839470261,0.118970600208701,0.720047489908216,0.00476075168712886,-1,-4.12299553854707,1
