gene,pval
isogroup46028_g1,0.274528929985175
isogroup46028_g2,-0.328970184918185
isogroup46028_g3,0.706516565807613
isogroup46030_g2,-0.190001251879333
isogroup46037_g1,-1.84549092333925
isogroup46038_g1,0.739846917424644
isogroup46045_g1,-4.89668214415582
isogroup46046_g1,-0.169034248125664
isogroup46048_g1,0.57693402016006
isogroup46053_g1,-0.0306900033433755
isogroup46054_g1,0.810781155600365
isogroup46055_g1,0.0540018403121804
isogroup46058_g1,0.190836844370101
isogroup46058_g2,-0.474207988952903
isogroup46060_g1,0.1332006990728
isogroup46061_g1,0.0640609222045175
isogroup46066_g1,-0.993001626122815
isogroup46069_g1,-0.259134700557412
isogroup46070_g1,-0.146704592178911
isogroup46078_g1,1.10398789400966
isogroup46079_g1,0.284542021255186
isogroup46082_g1,0.621381478097027
isogroup46083_g1,-0.141740280574844
isogroup46084_g1,0.0103159109212118
isogroup46089_g1,0.54731069995003
isogroup46090_g2,0.133818426535072
isogroup46091_g1,0.56531632634543
isogroup46091_g2,0.179257458423498
isogroup46092_g1,-0.237632386070907
isogroup46093_g1,2.428159191655
isogroup46096_g1,-0.0434866562486157
isogroup46098_g1,-0.138779508404827
isogroup460_g2,-0.146736048384059
isogroup46109_g1,-0.729641266210501
isogroup46110_g1,0.0266546879882037
isogroup46112_g1,0.112807722852915
isogroup46113_g2,-0.033272426185532
isogroup46116_g1,0.0822636762421066
isogroup46117_g1,-0.3518243228149
isogroup46119_g1,-0.329861977729525
isogroup46120_g1,2.49964398346942
isogroup46122_g1,0.700523940378571
isogroup46125_g1,0.164001174063794
isogroup46127_g1,0.353987273450338
isogroup46130_g1,0.389248494096013
isogroup46132_g1,-1.05349104247306
isogroup46132_g2,0.927370086997229
isogroup46140_g1,-0.279324033510916
isogroup46141_g1,1.40912250569541
isogroup46143_g1,2.17049211498386
isogroup46144_g2,-0.426124150508599
isogroup46147_g1,1.03690907589017
isogroup46148_g1,-0.0822151302108357
isogroup46150_g1,-0.0958889584065277
isogroup46151_g1,0.00490529437431597
isogroup46152_g2,-0.0490037429118112
isogroup46155_g2,0.277147988663609
isogroup46156_g1,1.23199998026712
isogroup46157_g1,-0.327956211677741
isogroup46160_g2,-0.152623023762456
isogroup46161_g1,-0.361809709687992
isogroup46163_g1,0.827694966724056
isogroup46164_g1,-0.0457451782621464
isogroup46168_g1,0.958556274442078
isogroup46170_g1,-0.480161641569716
isogroup46175_g1,-0.638223073258966
isogroup46176_g1,0.237605617649307
isogroup46185_g1,0.642909173838254
isogroup46186_g1,2.55867216392683
isogroup46191_g1,-0.00162111698785958
isogroup46193_g1,-0.196098389659503
isogroup46195_g1,0.740102018434066
isogroup46196_g1,-0.247094917829596
isogroup46200_g1,-1.10217228131631
isogroup46202_g2,-0.219590923747811
isogroup46203_g1,0.0214497760498323
isogroup46206_g1,0.624458883699752
isogroup46207_g1,-0.0551899085889519
isogroup46208_g1,0.497662378913287
isogroup46210_g1,-0.172000882477216
isogroup46212_g1,-0.119396537776373
isogroup46215_g1,0.800010846670343
isogroup46216_g1,0.318993523087532
isogroup46223_g1,2.02934465159378
isogroup46224_g1,1.90543244887842
isogroup46224_g2,0.795926523191431
isogroup46227_g1,-0.607699949806444
isogroup46229_g1,-0.0874340422273329
isogroup46230_g1,0.0863555307256094
isogroup46231_g1,0.0222261742779507
isogroup46232_g1,0.191913058650569
isogroup46233_g1,-0.149097908261314
isogroup46234_g1,2.24343434682075
isogroup46236_g1,0.646778574821516
isogroup46238_g1,0.184180558878564
isogroup46247_g1,0.0306392244855481
isogroup4624_g1,-0.316997453627603
isogroup46252_g2,0.497644540401581
isogroup46254_g1,0.774028441603417
isogroup46255_g1,0.0522750928496142
isogroup46258_g1,0.0334931636080402
isogroup46259_g1,-0.394418182208595
isogroup46261_g1,-0.352059153193661
isogroup46271_g1,-0.0219476293632688
isogroup46273_g1,1.64480076388146
isogroup46274_g1,-1.5060982330712
isogroup46280_g1,-0.389899529838191
isogroup46281_g2,0.028192478925058
isogroup46282_g1,-0.144901548454211
isogroup46287_g1,0.602524802511179
isogroup46293_g1,0.327375796116482
isogroup46296_g1,-0.0827510259148115
isogroup46303_g1,0.256114490553011
isogroup46305_g1,0.253241646375496
isogroup46307_g1,-0.27166020626933
isogroup46309_g1,-0.539967793848561
isogroup46310_g1,0.357045959342836
isogroup46314_g1,-0.088916937137822
isogroup46315_g1,1.71769609993083
isogroup46315_g2,0.131999954240494
isogroup46319_g1,0.141431798588879
isogroup46320_g1,0.706675157311616
isogroup46322_g2,-0.668048344646658
isogroup46325_g2,0.708109425168327
isogroup46328_g1,-0.919098369736105
isogroup46328_g2,-0.0247528780078455
isogroup46329_g2,0.966172321169354
isogroup46329_g3,0.0566639213351772
isogroup4632_g1,-1.47380774933941
isogroup46330_g1,-1.58531664567108
isogroup46332_g1,0.0435920352943857
isogroup46336_g1,-0.881859939346267
isogroup46339_g1,-0.11705411589765
isogroup46340_g1,-0.171491217911184
isogroup46342_g1,-1.40593046520484
isogroup46344_g1,-0.158951690982121
isogroup46347_g1,-0.242772050936548
isogroup46348_g1,-0.314326428239183
isogroup46350_g1,-0.00397504599274972
isogroup46354_g1,0.0730326370413634
isogroup46361_g1,1.18555522561724
isogroup46364_g1,-1.0138672823609
isogroup46365_g1,-0.909712469449617
isogroup46367_g1,0.867575096011104
isogroup46367_g2,0.79523389491996
isogroup46375_g3,0.249798957106871
isogroup46376_g1,-2.78363024798911
isogroup46384_g1,-0.482879166722148
isogroup46389_g1,0.560286300191298
isogroup46389_g2,-1.72424492568177
isogroup46392_g1,-3.38675235554296
isogroup46392_g2,-0.411169935502101
isogroup46396_g1,-1.07013991803364
isogroup46399_g1,-0.305271427256095
isogroup46399_g2,0.295526340094552
isogroup4639_g1,-0.894510455427473
isogroup46401_g1,-0.454717356978352
isogroup46402_g1,-1.92425799728136
isogroup46403_g1,-0.0198242431157304
isogroup46404_g2,0.085905238643844
isogroup46404_g4,0.265531275693416
isogroup46405_g1,-0.166311475546167
isogroup46408_g1,-0.605139889224105
isogroup46409_g1,0.355313975008853
isogroup46413_g2,-0.344380075582385
isogroup46414_g1,-1.69989370002
isogroup46416_g2,0.343246233339608
isogroup46421_g1,-0.542093975694108
isogroup46422_g1,0.791699342459547
isogroup46423_g1,1.468292741673
isogroup46424_g1,0.00309257711691489
isogroup46426_g1,0.360962285271041
isogroup46427_g1,0.698430152250722
isogroup46428_g2,0.163939841686286
isogroup46430_g1,1.14180597322134
isogroup46430_g2,0.108824243926797
isogroup46431_g1,-0.0777924715401639
isogroup46432_g1,0.177969848750258
isogroup46433_g1,-0.214328810220175
isogroup46434_g1,0.157939008444722
isogroup46435_g1,-0.00752598053172416
isogroup46437_g1,-0.361965392476729
isogroup46440_g1,0.411457656072429
isogroup46443_g1,-0.126903761825338
isogroup46450_g1,1.58592865883617
isogroup46451_g1,0.184074710953465
isogroup46452_g1,0.432691164679884
isogroup46452_g2,0.249107678407
isogroup46455_g1,-0.098222368723011
isogroup46456_g1,0.0549216211510469
isogroup46457_g1,-0.412091167743202
isogroup46458_g2,-0.0641718263778921
isogroup46459_g1,0.0228529320024248
isogroup46460_g1,0.363228719459334
isogroup46463_g2,-0.774871116693186
isogroup46466_g1,0.729529149114527
isogroup46475_g1,-0.234823167422717
isogroup46478_g1,-0.110901034328429
isogroup46479_g1,-0.274891086827553
isogroup46480_g1,0.283389610393604
isogroup46481_g1,-2.50086349443981
isogroup46493_g1,-0.449822334249222
isogroup46497_g1,0.397931831587883
isogroup46498_g1,3.41642152548226
isogroup46501_g1,0.059061121838713
isogroup46504_g1,-0.0118819464596281
isogroup46506_g1,-0.780273438504469
isogroup46506_g2,1.00778849090441
isogroup46507_g1,-0.0274551309950732
isogroup46509_g1,1.14795493464767
isogroup46509_g2,0.600773944719872
isogroup46511_g1,-0.108476496591577
isogroup46512_g1,-0.13418273799667
isogroup46513_g1,-0.685131544616838
isogroup46517_g1,-0.357789505484848
isogroup46518_g1,1.19630859454535
isogroup46518_g2,-0.274025192879823
isogroup46519_g1,0.192932247078555
isogroup46528_g1,-0.404751759746527
isogroup46530_g1,-0.508756901953531
isogroup46533_g1,-1.0589571163197
isogroup46535_g1,-0.252961846469521
isogroup46537_g2,-0.663456033176648
isogroup46539_g1,0.70233032613024
isogroup46540_g1,0.141725745693516
isogroup46543_g1,0.125945001096621
isogroup46547_g1,0.0512467863159242
isogroup46548_g2,-0.0411072426301652
isogroup46550_g1,-0.131697347565058
isogroup46551_g1,-0.0241558985238112
isogroup46554_g1,-0.532573944024427
isogroup46559_g1,-0.276444769309497
isogroup46560_g1,0.106289185854117
isogroup46564_g1,-0.865278920365932
isogroup46568_g1,-0.595942955847531
isogroup46569_g1,0.264789281454262
isogroup46573_g1,0.274440930538434
isogroup46574_g1,-0.00550785109232032
isogroup46574_g2,-0.0316031029795745
isogroup46575_g1,0.172400365348448
isogroup46579_g1,-0.0232146939775634
isogroup46581_g1,3.6710007426775
isogroup46582_g1,-0.642969955460826
isogroup46584_g1,-0.14353234002918
isogroup46588_g1,-0.207571340263939
isogroup46593_g1,0.195446580194285
isogroup46593_g2,1.79367526967408
isogroup46596_g1,-0.259225271968995
isogroup46597_g1,-1.63511014395826
isogroup46598_g3,0.543291651276853
isogroup46600_g1,-0.632117942516303
isogroup46605_g1,0.300451740166782
isogroup46606_g1,-1.90382334020305
isogroup46607_g1,-0.464636959343086
isogroup46607_g2,0.79064130371754
isogroup46608_g1,-9.15611274429335
isogroup46609_g1,0.299379898961092
isogroup46612_g1,-0.564615902148303
isogroup46616_g1,-0.540577838765146
isogroup46617_g1,0.707869379469802
isogroup46619_g1,0.66077332047196
isogroup46620_g1,-0.0145607038764476
isogroup46624_g1,-1.34795576261504
isogroup46626_g1,0.000926909071913536
isogroup46628_g1,-0.0940649548535739
isogroup46633_g1,-0.283327260226365
isogroup46638_g1,0.68180774257138
isogroup46640_g1,-0.0709384857604207
isogroup46641_g1,0.702786264547929
isogroup46642_g1,-0.420431181710156
isogroup46651_g1,0.0933441042801424
isogroup46657_g1,0.114179324726469
isogroup46657_g2,-0.755157107084843
isogroup46661_g1,2.05874725916043
isogroup46668_g1,0.19830221092677
isogroup46671_g1,-0.256583687847538
isogroup46672_g1,-0.418581857361619
isogroup46677_g1,-0.741418358634885
isogroup46678_g1,0.164467022478218
isogroup46679_g1,2.46114616831045
isogroup46687_g1,-0.110068220788765
isogroup46687_g2,0.0201125780166767
isogroup46688_g2,0.101452958915175
isogroup46689_g1,1.11146904520224
isogroup46691_g1,-0.731460115712851
isogroup46695_g1,-0.120462781078259
isogroup46699_g1,-0.0329096179058192
isogroup46702_g1,-1.39989399779596
isogroup46703_g1,-0.500886094450886
isogroup46710_g1,0.0232360708483628
isogroup46713_g1,-0.0594712672240735
isogroup46713_g2,0.0600824284219683
isogroup46715_g1,-0.708226751528793
isogroup46717_g1,-0.121080205118557
isogroup46718_g1,0.152140897893388
isogroup46719_g1,-0.211532337698215
isogroup46724_g1,0.262759917288531
isogroup46730_g1,-0.76988261106666
isogroup46731_g1,0.151118064894254
isogroup46733_g1,2.01186704247336
isogroup46734_g1,1.23699210434816
isogroup46738_g1,0.280665538496688
isogroup46739_g1,-0.355839306601322
isogroup46744_g1,0.584929340144189
isogroup46745_g1,0.355328926331208
isogroup46746_g1,-0.531107439874529
isogroup46747_g1,0.79776846328356
isogroup46752_g2,-0.888582549976476
isogroup46753_g1,0.107602297754171
isogroup46757_g1,-0.145980395372892
isogroup46759_g1,-0.357777268177
isogroup4675_g1,0.305783189613417
isogroup46762_g1,0.0674240666399953
isogroup46763_g1,0.0474059518809077
isogroup46764_g1,-0.460046088195846
isogroup46766_g1,-0.079678086835494
isogroup46771_g1,0.362745566597494
isogroup46776_g1,-0.302170076975229
isogroup46781_g1,-0.368709226734986
isogroup46790_g1,-0.686470283504842
isogroup46793_g1,-0.307933552413893
isogroup46794_g1,-0.254452374978726
isogroup46804_g2,-0.64332491892787
isogroup46809_g1,0.190347055202248
isogroup46811_g1,0.319896944263566
isogroup46813_g1,-0.957838491757516
isogroup46816_g1,0.706557639644581
isogroup46818_g1,0.0918629384067378
isogroup46819_g1,-0.922943791014814
isogroup46821_g1,-2.2830273794051
isogroup46823_g1,0.0693803212757119
isogroup46833_g1,-0.69738826933232
isogroup46836_g1,-0.13734439071088
isogroup46839_g1,0.294632266705729
isogroup46841_g1,0.706507448126077
isogroup46851_g1,0.878207333118304
isogroup46852_g1,-0.443039041446414
isogroup46855_g1,0.310927839948527
isogroup4685_g1,0.0234045790290753
isogroup46861_g1,0.664834518583294
isogroup46863_g1,1.95330280337515
isogroup46864_g1,0.584549011653907
isogroup46866_g1,-0.0162836275775428
isogroup46869_g1,0.249914236996818
isogroup46871_g1,-0.632593128006757
isogroup46872_g1,-0.197277446938462
isogroup46873_g1,-0.169055031451447
isogroup46875_g3,2.75338340867224
isogroup46877_g1,0.730489015718449
isogroup46880_g1,-0.138339638753975
isogroup46881_g1,0.294727815835282
isogroup46883_g1,0.163497901100548
isogroup46888_g1,0.31841844344558
isogroup46889_g1,0.0969246112148869
isogroup46902_g2,0.666867399066997
isogroup46904_g1,0.0438975383270368
isogroup46907_g1,-0.617639188255773
isogroup46910_g1,0.0642822092889691
isogroup46915_g2,0.153854212131125
isogroup46915_g3,5.00689025841427
isogroup46918_g1,-2.82704855948472
isogroup46924_g1,0.379606776550322
isogroup46927_g1,-0.194201836448972
isogroup46931_g1,-0.0089156609761481
isogroup46939_g1,-0.166805182484673
isogroup4693_g1,1.01721326820985
isogroup46944_g1,-0.0787430276323302
isogroup46953_g1,0.585425543028981
isogroup46962_g2,-0.0530919795265646
isogroup46965_g1,1.42460158201536
isogroup46967_g1,1.22874543179695
isogroup46968_g1,-0.16090351591502
isogroup46971_g1,0.405977903146106
isogroup46978_g2,0.0820599877359392
isogroup46983_g1,0.088299952752314
isogroup46984_g1,0.0347245863984282
isogroup46985_g1,-0.381526949465282
isogroup46986_g1,-0.524964063521931
isogroup46987_g1,-0.214162874611857
isogroup46991_g1,0.126873629473966
isogroup46993_g1,0.197942812689333
isogroup46995_g1,0.0825113800882555
isogroup46997_g1,0.125058511714255
isogroup47001_g1,0.148186262473999
isogroup47002_g1,-0.253100468314041
isogroup47003_g1,0.352200608953703
isogroup47003_g2,-0.107492245163278
isogroup47004_g1,2.40463961944468
isogroup47006_g1,0.687673285667926
isogroup47007_g1,-0.20131223710864
isogroup47019_g1,-0.124503228753584
isogroup47020_g1,-0.642299165332177
isogroup47022_g1,0.239156788111084
isogroup47028_g1,0.00814524267529372
isogroup47036_g1,2.40920689566946
isogroup47036_g2,2.78402240828812
isogroup47037_g1,0.185127264748404
isogroup47041_g1,-0.879229075279333
isogroup47044_g1,0.23667602540431
isogroup47045_g1,0.245021604790829
isogroup47046_g2,-0.109228070805223
isogroup47047_g1,0.0282948940125486
isogroup47052_g1,-0.177577478772713
isogroup47053_g1,-0.561654471551825
isogroup47055_g1,-0.213487814149257
isogroup47061_g2,-0.0248876217255306
isogroup47064_g1,-0.373059722011193
isogroup47065_g1,0.511959097485133
isogroup47066_g1,-0.202045316408262
isogroup47069_g2,0.484828079142107
isogroup47070_g1,-0.330460780222848
isogroup47071_g1,0.661356637030338
isogroup47072_g3,-4.65325757164928
isogroup47076_g1,-0.853989028983283
isogroup47076_g2,-0.133993661297528
isogroup47081_g1,0.543470974966879
isogroup47082_g1,0.422708515476137
isogroup47083_g1,1.57842587887069
isogroup47086_g1,-0.0530024660587861
isogroup47087_g1,1.22713772594328
isogroup47088_g1,1.12732592059594
isogroup47090_g1,0.120226419021279
isogroup47093_g1,0.983187856971022
isogroup47094_g1,0.419483027672884
isogroup47100_g1,-0.31621133694449
isogroup47102_g1,-0.592315167734592
isogroup47112_g1,0.372933775902192
isogroup47114_g1,-0.374420131870524
isogroup47116_g1,1.11713956644318
isogroup47118_g1,-0.133326677015947
isogroup47119_g1,-0.275676183941285
isogroup47122_g1,0.612633933976184
isogroup47124_g1,-0.766944552831119
isogroup47125_g1,0.403680784063251
isogroup47128_g1,-0.991203333838848
isogroup47130_g1,1.37639717169387
isogroup47131_g1,0.949709283466791
isogroup47132_g1,0.573422007314659
isogroup47133_g1,2.1371226677822
isogroup47134_g2,-0.128402179197175
isogroup47135_g1,-0.26323945101751
isogroup47138_g1,0.36981753280218
isogroup47138_g3,1.7302411772719
isogroup4713_g1,-0.581758149554255
isogroup47141_g1,0.286125672760111
isogroup47143_g1,0.0291601592672869
isogroup47147_g1,-0.236738786929704
isogroup47151_g3,1.31626765020382
isogroup47153_g1,-0.20229629754627
isogroup47154_g2,0.747012900755776
isogroup47154_g3,0.176417842623226
isogroup47155_g1,-0.0600805607565417
isogroup47158_g1,0.649106759968133
isogroup47159_g1,0.309081251190974
isogroup47161_g1,-0.165429831172823
isogroup47162_g1,-1.47995206282955
isogroup47168_g2,0.122822577749499
isogroup47169_g1,0.0931548627071841
isogroup47171_g1,-1.07522082902123
isogroup47171_g2,-0.0738020671073312
isogroup47175_g1,-0.25817665741612
isogroup47176_g1,-0.0166957571184538
isogroup47180_g1,0.170394303462083
isogroup47184_g1,-0.294580476357674
isogroup47186_g1,-1.02301917356571
isogroup47187_g1,-0.00428277011698739
isogroup47193_g1,0.837069650253385
isogroup47201_g1,-1.03850439229904
isogroup47202_g1,-0.382376097526123
isogroup47203_g1,-0.215634379459182
isogroup47204_g1,0.083983782969771
isogroup47204_g2,-0.00286038214672437
isogroup47210_g1,-0.207109168400544
isogroup47212_g1,-1.82982722526534
isogroup47214_g1,2.47278248004836
isogroup47218_g1,-0.0483350932601243
isogroup47221_g1,0.201866653851091
isogroup47222_g1,-1.04982852167072
isogroup47226_g1,-2.33001220400017
isogroup47230_g1,0.169744497810276
isogroup47231_g1,0.713642849598356
isogroup47233_g1,0.658318323044593
isogroup47235_g1,0.156052923345492
isogroup47237_g1,-2.24223202236802
isogroup47239_g1,-0.524633216608499
isogroup47241_g1,-0.545154696191613
isogroup47243_g1,0.23649846306366
isogroup47244_g1,0.24430367052232
isogroup47252_g1,0.735322820868161
isogroup47260_g1,-0.0490319319794661
isogroup47261_g1,-0.0739210503244198
isogroup47264_g1,-0.743218843621311
isogroup47265_g1,0.189995382908366
isogroup47267_g1,-0.111381877902279
isogroup47267_g2,0.820632931371101
isogroup47269_g1,-1.03289864043812
isogroup47270_g1,-0.0350029851272941
isogroup47271_g1,0.514989645722385
isogroup47274_g1,-1.45187272813605
isogroup47283_g1,1.03361218501935
isogroup47288_g1,-1.12871147860776
isogroup47302_g1,-0.6035743998795
isogroup47305_g1,0.151679667731718
isogroup47306_g2,1.05698770873407
isogroup47307_g1,-0.864570889898486
isogroup47312_g1,-0.121023850984472
isogroup47322_g1,0.0213450514934692
isogroup47322_g2,-0.0356653712427768
isogroup47334_g1,-0.0900802708444381
isogroup47336_g1,0.196389149518692
isogroup47337_g1,0.333994217245282
isogroup47338_g1,0.0317704882370127
isogroup47339_g1,-0.116874780621017
isogroup47342_g1,-0.781014183752959
isogroup47345_g1,0.684620680141713
isogroup47347_g1,-0.291494235183712
isogroup47348_g1,0.710975502752784
isogroup47350_g2,-0.106700574129819
isogroup47351_g1,-0.195146353459853
isogroup47352_g1,0.110975565853653
isogroup47359_g1,0.200787598596452
isogroup47360_g1,0.0713242952114027
isogroup47361_g1,-0.363646876156272
isogroup47362_g1,0.364879962150082
isogroup47365_g1,1.64990303747014
isogroup47366_g1,0.924048619349658
isogroup47369_g1,0.0721038083994736
isogroup47371_g1,-0.289566562158547
isogroup47375_g1,-0.361424345216437
isogroup47376_g1,-0.637665282244596
isogroup47380_g1,0.359394668081969
isogroup47382_g1,0.968015241196127
isogroup47383_g1,-1.96621252644097
isogroup47387_g1,-0.127975841581983
isogroup47388_g1,0.504797727313809
isogroup47389_g1,-0.428996618207399
isogroup47390_g1,2.47761588812009
isogroup47398_g1,0.256546086554801
isogroup47401_g1,0.757772679732438
isogroup47409_g1,0.0110888256078106
isogroup47410_g1,-0.224250912210328
isogroup47410_g2,1.69938460250042
isogroup47411_g1,-0.0784395163152116
isogroup47413_g1,-0.696090143492606
isogroup47414_g1,-0.945526595555844
isogroup47417_g1,-0.816702834990024
isogroup47420_g1,-0.0580922581428025
isogroup47421_g2,-0.0512939699076117
isogroup47422_g1,-0.337824462778171
isogroup47428_g1,0.194552070724814
isogroup47428_g2,-0.369874483824593
isogroup47430_g2,-0.268283799466014
isogroup47434_g1,-0.15688899244366
isogroup47436_g1,0.692380220151178
isogroup47438_g1,0.0330291629175127
isogroup47439_g1,0.746627437764202
isogroup47439_g2,-0.0785762143988331
isogroup47439_g3,-0.0170853772306271
isogroup47440_g1,1.44527891457769
isogroup47441_g1,-0.426631962470933
isogroup47444_g2,-0.876765527316349
isogroup47446_g1,-0.056871328480669
isogroup47447_g1,0.612232955459519
isogroup47449_g1,-1.50993049545254
isogroup47454_g1,-1.42787697339474
isogroup47456_g1,0.9203452804408
isogroup47460_g1,0.684461750807691
isogroup47462_g1,0.122127076664859
isogroup47464_g1,-0.112195778477515
isogroup47468_g1,-0.487236158338213
isogroup47472_g1,-0.188202065809451
isogroup47473_g1,-0.26303655352165
isogroup47476_g1,-0.292508800748058
isogroup47477_g1,-2.14288880163937
isogroup47479_g1,-0.323901039408951
isogroup47479_g2,-0.287008209838106
isogroup47482_g1,0.214392424823763
isogroup47483_g1,-0.147112190191897
isogroup47484_g1,-0.28069402476581
isogroup47487_g1,-0.112283867352233
isogroup47490_g1,-1.52804031197227
isogroup47491_g1,-0.199855528112679
isogroup47494_g1,0.0118589878449408
isogroup47496_g1,-0.758031120454388
isogroup47497_g1,-1.13880427721903
isogroup47498_g1,-0.476239998392277
isogroup47502_g2,0.234891011965133
isogroup47504_g2,-0.597546693312869
isogroup47505_g1,0.104908439786219
isogroup47508_g1,0.943614583431324
isogroup47512_g2,-0.686095146215058
isogroup47516_g1,0.382756796103971
isogroup47518_g1,1.01721326820985
isogroup47519_g1,-0.0729007550380661
isogroup47523_g1,0.728128559747081
isogroup47528_g1,-0.24019209972186
isogroup47531_g1,-0.252743449464039
isogroup47533_g1,-0.291222585106671
isogroup47534_g1,-0.655524854231323
isogroup47535_g1,0.0812305969912481
isogroup47537_g1,-0.181770233308285
isogroup47539_g2,-1.11811051811812
isogroup47548_g1,-0.0969601195578121
isogroup47551_g2,0.12057505291402
isogroup47553_g1,0.0737124411502924
isogroup47556_g1,0.0154665319922155
isogroup47558_g1,-0.405598315177902
isogroup47565_g1,-1.19756022773423
isogroup47565_g2,2.73898396023814
isogroup47567_g1,0.387326650621289
isogroup4756_g1,-0.0819549042738634
isogroup47570_g1,1.18688339388863
isogroup47577_g1,1.01510068270021
isogroup47578_g1,0.0715118290782806
isogroup47579_g1,-1.72092095004059
isogroup47581_g1,0.160816693380918
isogroup47582_g1,0.843968556549604
isogroup47588_g1,-0.148922428956683
isogroup47589_g1,0.0124950999229682
isogroup47590_g1,0.282191668995336
isogroup47596_g1,-0.0318048077235814
isogroup47598_g1,0.21341971927621
isogroup47601_g1,2.76507907980594
isogroup47604_g1,-0.827062511511489
isogroup47609_g1,-0.176079336840183
isogroup47612_g1,0.272708714672529
isogroup47614_g1,-0.203960302941414
isogroup47615_g1,0.69451075803355
isogroup47619_g1,0.238206034503579
isogroup47624_g1,-0.147683325197543
isogroup47626_g1,0.460655960452081
isogroup47634_g1,-0.00232791525403456
isogroup47635_g1,-3.77983146091494
isogroup47636_g1,-0.242823762323231
isogroup47638_g1,0.44043832686396
isogroup47649_g1,0.413896148503065
isogroup47650_g1,0.0101709984580148
isogroup47652_g1,-0.0288833954686401
isogroup47654_g1,1.18711784154341
isogroup47657_g1,-0.00929973299456329
isogroup47659_g1,0.0627469347082074
isogroup47661_g1,-1.31590256923594
isogroup47668_g1,-0.0376434943103682
isogroup47670_g1,-0.327727095028806
isogroup47671_g1,-0.117277924042971
isogroup47672_g1,0.00630650850127128
isogroup47675_g1,-0.498443851003035
isogroup47676_g2,0.405472670640078
isogroup47676_g3,-0.165199213251835
isogroup47677_g1,0.789598025664252
isogroup47678_g1,-0.407478372621781
isogroup47679_g2,-0.281134023796773
isogroup47682_g1,0.296736504703663
isogroup47685_g1,0.384373367257107
isogroup47696_g1,-5.90997339897726
isogroup47697_g1,0.0672396635259549
isogroup47698_g1,0.360226676136547
isogroup47699_g1,0.864607941188024
isogroup47700_g1,-1.70886738510258
isogroup47715_g1,-0.129308123227551
isogroup47717_g1,0.0781219019855898
isogroup47718_g1,0.627392376070959
isogroup47719_g1,0.0415276878971237
isogroup47721_g1,1.11894195324873
isogroup47722_g1,-0.419702399929654
isogroup47729_g1,-0.360158636382348
isogroup47730_g1,-0.607491511063989
isogroup47735_g1,-0.528360654980748
isogroup47736_g1,1.82546240744026
isogroup47737_g1,0.478065282886929
isogroup47746_g1,-0.111925179210376
isogroup47748_g1,0.514378005311935
isogroup47749_g1,0.445019299791567
isogroup47752_g1,-0.354146669571911
isogroup47754_g1,-0.337583181429432
isogroup47755_g1,-1.29403772794631
isogroup47758_g1,-0.955278831213884
isogroup47761_g1,-0.215161670408318
isogroup47764_g1,0.0358325148052967
isogroup47778_g1,-0.661709642566965
isogroup47779_g1,-2.33593338697724
isogroup47780_g1,-0.422324381536567
isogroup47783_g1,0.219148614043888
isogroup47785_g1,0.222362597691225
isogroup47787_g2,-0.0829833689735052
isogroup47791_g1,0.563478199848885
isogroup47795_g1,-0.657491695089669
isogroup47796_g1,-0.183970597716774
isogroup47797_g1,0.311100233428529
isogroup47798_g2,-0.190942379023756
isogroup47799_g1,0.274867625045533
isogroup47803_g1,0.348968508452259
isogroup47803_g2,0.0522186201625441
isogroup47804_g1,0.775712062803669
isogroup47805_g1,0.514725583488019
isogroup47808_g1,-0.231805581678341
isogroup47810_g1,0.0563495228603689
isogroup47813_g1,0.851148324338221
isogroup47814_g1,0.188976981148735
isogroup47818_g1,-1.20447603230504
isogroup47820_g1,-0.41034998765439
isogroup47822_g1,0.184654304595314
isogroup47822_g2,0.924212168134347
isogroup47826_g1,-0.98353730387042
isogroup47830_g1,-0.508862483722814
isogroup47832_g1,-0.0985664284316037
isogroup47832_g2,-0.146395277768568
isogroup47833_g1,0.46162498169176
isogroup47838_g1,-1.67348617450076
isogroup47840_g2,0.0595178731056163
isogroup47845_g1,0.223062960160801
isogroup47846_g1,0.311310701625436
isogroup47849_g1,0.0585408423530507
isogroup47852_g1,0.101132342409458
isogroup47853_g1,0.29166401907395
isogroup47854_g1,-0.216677941452352
isogroup47858_g2,0.0364750183789464
isogroup47859_g1,-0.277544960027351
isogroup47860_g1,0.118433941684895
isogroup47861_g1,-0.281398166374412
isogroup47862_g1,0.0179377079568605
isogroup47863_g1,0.082251650814565
isogroup47863_g2,-0.39355215287017
isogroup47864_g1,-1.28185838779185
isogroup47865_g1,0.551550134808516
isogroup47871_g1,0.137734729939349
isogroup47873_g1,0.248726842294792
isogroup47874_g1,0.0543278567271205
isogroup47878_g1,2.11606672808814
isogroup47880_g1,-0.154448060799692
isogroup47881_g1,0.194077018546125
isogroup47883_g1,-0.94329671921454
isogroup47884_g1,-0.284357789377135
isogroup47884_g2,-0.0563486232954029
isogroup47886_g1,-0.964253770212221
isogroup47888_g1,-0.163276266160013
isogroup47891_g1,-0.201834464571747
isogroup47893_g2,0.256982745901092
isogroup47895_g1,-0.175826368717928
isogroup47897_g1,0.357157437606759
isogroup47899_g1,-0.139585864501372
isogroup47899_g2,-0.28104629544369
isogroup47901_g1,0.364574955638968
isogroup47905_g1,1.19368903367499
isogroup47915_g1,0.40350256014642
isogroup47919_g1,-0.413254650552823
isogroup47921_g1,0.0235838249884364
isogroup47929_g1,0.241941776800197
isogroup47931_g2,-1.95628616409105
