X,binary
isogroup54298_g1,0
isogroup54299_g2,0
isogroup54302_g1,0
isogroup54303_g1,0
isogroup54304_g2,0
isogroup54305_g1,0
isogroup54307_g1,0
isogroup54309_g1,0
isogroup54310_g1,0
isogroup54311_g1,0
isogroup54312_g1,0
isogroup54313_g1,0
isogroup54314_g2,0
isogroup54315_g1,0
isogroup54317_g1,0
isogroup54318_g1,0
isogroup54319_g1,0
isogroup54320_g2,0
isogroup54321_g1,0
isogroup54324_g1,0
isogroup54324_g2,0
isogroup54325_g1,0
isogroup54327_g1,0
isogroup54328_g3,0
isogroup54329_g1,0
isogroup54330_g1,0
isogroup54331_g1,0
isogroup54333_g1,0
isogroup54334_g1,0
isogroup54335_g1,0
isogroup54336_g1,0
isogroup54336_g2,0
isogroup54339_g1,0
isogroup54341_g1,0
isogroup54342_g1,0
isogroup54343_g1,0
isogroup54344_g1,0
isogroup54345_g1,0
isogroup54346_g1,0
isogroup54346_g2,0
isogroup54347_g1,0
isogroup54348_g1,0
isogroup54349_g1,0
isogroup54350_g1,0
isogroup54351_g1,0
isogroup54353_g1,0
isogroup54354_g1,0
isogroup54355_g1,0
isogroup54356_g2,0
isogroup54357_g1,0
isogroup54359_g1,0
isogroup5435_g1,0
isogroup54361_g1,0
isogroup54362_g1,0
isogroup54363_g1,0
isogroup54364_g1,0
isogroup54365_g1,0
isogroup54366_g1,0
isogroup54367_g1,0
isogroup54369_g1,0
isogroup5436_g1,0
isogroup5436_g2,0
isogroup54370_g1,0
isogroup54372_g2,0
isogroup54376_g1,0
isogroup54377_g1,0
isogroup54378_g1,0
isogroup54379_g2,0
isogroup54381_g1,0
isogroup54382_g1,0
isogroup54383_g1,0
isogroup54386_g1,0
isogroup54387_g1,0
isogroup54388_g1,0
isogroup54389_g1,0
isogroup54390_g1,0
isogroup54392_g1,0
isogroup54393_g1,0
isogroup54394_g1,0
isogroup54395_g1,0
isogroup54396_g1,0
isogroup54397_g1,1
isogroup54398_g1,1
isogroup54401_g1,0
isogroup54403_g1,0
isogroup54404_g1,0
isogroup54405_g1,0
isogroup54407_g1,0
isogroup54408_g1,0
isogroup54410_g1,0
isogroup54411_g1,0
isogroup54412_g1,0
isogroup54413_g1,0
isogroup54414_g1,0
isogroup54414_g2,0
isogroup54415_g1,0
isogroup54415_g2,0
isogroup54416_g1,0
isogroup54417_g1,0
isogroup54418_g1,0
isogroup54419_g1,0
isogroup54420_g1,0
isogroup54421_g1,0
isogroup54422_g1,0
isogroup54423_g1,0
isogroup54424_g1,1
isogroup54425_g1,0
isogroup54426_g1,0
isogroup54427_g6,0
isogroup54428_g1,0
isogroup54429_g1,0
isogroup54430_g1,0
isogroup54432_g1,0
isogroup54433_g1,1
isogroup54434_g1,0
isogroup54435_g1,0
isogroup54435_g2,0
isogroup54436_g1,0
isogroup54437_g1,0
isogroup54438_g1,0
isogroup54439_g1,0
isogroup54440_g2,0
isogroup54441_g2,0
isogroup54442_g1,0
isogroup54444_g1,0
isogroup54445_g2,0
isogroup54448_g1,0
isogroup54449_g1,0
isogroup54450_g1,0
isogroup54450_g2,0
isogroup54451_g4,0
isogroup54452_g1,0
isogroup54453_g1,0
isogroup54454_g1,0
isogroup54457_g1,0
isogroup54459_g1,0
isogroup5445_g1,0
isogroup54460_g1,0
isogroup54461_g1,0
isogroup54462_g1,0
isogroup54463_g1,0
isogroup54464_g1,0
isogroup54465_g1,0
isogroup54465_g2,0
isogroup54466_g1,1
isogroup54466_g2,0
isogroup54467_g1,0
isogroup54468_g1,0
isogroup54470_g1,0
isogroup54471_g1,0
isogroup54472_g1,0
isogroup54472_g2,0
isogroup54473_g1,0
isogroup54474_g1,0
isogroup54475_g1,0
isogroup54476_g1,0
isogroup54478_g1,0
isogroup54480_g1,0
isogroup54481_g1,0
isogroup54483_g1,1
isogroup54484_g1,0
isogroup54485_g1,0
isogroup54486_g1,0
isogroup54488_g1,0
isogroup54490_g1,0
isogroup54491_g1,0
isogroup54492_g1,0
isogroup54493_g1,0
isogroup54494_g1,0
isogroup54497_g1,0
isogroup54499_g1,0
isogroup54500_g1,0
isogroup54500_g2,0
isogroup54502_g1,0
isogroup54503_g1,0
isogroup54505_g1,0
isogroup54507_g1,0
isogroup54508_g1,0
isogroup54509_g1,0
isogroup54510_g1,0
isogroup54511_g1,0
isogroup54514_g1,0
isogroup54515_g1,0
isogroup54516_g1,0
isogroup54519_g1,0
isogroup54521_g1,0
isogroup54521_g3,0
isogroup54521_g4,0
isogroup54522_g1,0
isogroup54523_g1,0
isogroup54525_g1,0
isogroup54526_g1,0
isogroup54528_g1,0
isogroup54529_g1,0
isogroup54531_g1,0
isogroup54532_g3,0
isogroup54534_g1,0
isogroup54537_g1,0
isogroup54538_g2,0
isogroup54539_g1,0
isogroup54540_g1,1
isogroup54540_g2,0
isogroup54541_g1,0
isogroup54542_g1,0
isogroup54543_g1,0
isogroup54544_g1,0
isogroup54546_g2,0
isogroup54547_g1,0
isogroup54549_g1,0
isogroup54550_g1,0
isogroup54551_g1,0
isogroup54552_g1,0
isogroup54553_g1,0
isogroup54555_g1,0
isogroup54556_g2,0
isogroup54557_g1,0
isogroup54559_g1,0
isogroup54560_g2,0
isogroup54560_g3,0
isogroup54560_g5,0
isogroup54561_g1,0
isogroup54562_g1,0
isogroup54563_g1,0
isogroup54564_g1,0
isogroup54566_g1,0
isogroup54568_g1,0
isogroup54569_g1,0
isogroup54570_g1,0
isogroup54571_g1,0
isogroup54572_g1,0
isogroup54575_g1,0
isogroup54576_g1,0
isogroup54578_g1,0
isogroup54580_g1,0
isogroup54581_g1,0
isogroup54582_g1,0
isogroup54585_g1,0
isogroup54586_g1,0
isogroup54587_g1,0
isogroup54588_g1,0
isogroup54589_g1,0
isogroup54591_g1,0
isogroup54592_g1,0
isogroup54593_g1,0
isogroup54594_g1,0
isogroup54596_g1,0
isogroup54598_g1,0
isogroup54600_g1,0
isogroup54602_g1,0
isogroup54604_g1,0
isogroup54604_g2,0
isogroup54605_g1,0
isogroup54606_g1,0
isogroup54611_g1,0
isogroup54613_g1,0
isogroup54614_g1,0
isogroup54615_g1,0
isogroup54616_g1,0
isogroup54618_g1,0
isogroup54620_g1,0
isogroup54621_g1,0
isogroup54622_g1,0
isogroup54623_g1,0
isogroup54625_g1,1
isogroup54627_g1,0
isogroup54629_g1,0
isogroup54630_g1,0
isogroup54631_g1,0
isogroup54632_g1,0
isogroup54633_g1,0
isogroup54635_g1,0
isogroup54637_g1,0
isogroup54640_g1,0
isogroup54642_g1,0
isogroup54644_g1,0
isogroup54645_g1,0
isogroup54646_g1,0
isogroup54647_g1,0
isogroup54648_g1,0
isogroup54649_g1,0
isogroup54650_g1,0
isogroup54651_g1,0
isogroup54653_g1,0
isogroup54654_g1,0
isogroup54655_g1,0
isogroup54657_g1,0
isogroup54659_g1,0
isogroup54660_g1,0
isogroup54661_g1,0
isogroup54661_g2,0
isogroup54662_g1,0
isogroup54663_g1,0
isogroup54664_g1,0
isogroup54666_g1,0
isogroup54667_g1,0
isogroup54669_g1,0
isogroup54671_g1,1
isogroup54672_g1,0
isogroup54674_g2,0
isogroup54677_g1,0
isogroup54679_g1,0
isogroup54680_g1,0
isogroup54681_g1,0
isogroup54682_g1,0
isogroup54684_g1,0
isogroup54685_g1,0
isogroup54686_g2,0
isogroup54687_g1,0
isogroup54689_g1,0
isogroup54691_g1,0
isogroup54692_g1,0
isogroup54695_g1,0
isogroup54696_g1,0
isogroup54697_g1,0
isogroup54698_g2,0
isogroup54700_g1,0
isogroup54701_g1,0
isogroup54702_g1,0
isogroup54703_g2,0
isogroup54704_g1,0
isogroup54705_g1,0
isogroup54706_g1,0
isogroup54707_g1,0
isogroup54708_g1,0
isogroup54709_g1,1
isogroup54710_g1,1
isogroup54712_g1,0
isogroup54714_g1,0
isogroup54715_g4,0
isogroup54717_g2,0
isogroup54718_g2,0
isogroup54719_g1,0
isogroup54720_g1,0
isogroup54723_g1,0
isogroup54724_g1,0
isogroup54725_g1,0
isogroup54726_g1,0
isogroup54728_g1,0
isogroup54730_g1,0
isogroup54731_g1,0
isogroup54732_g1,0
isogroup54733_g1,0
isogroup54735_g1,0
isogroup54736_g1,0
isogroup54737_g1,0
isogroup54739_g2,0
isogroup54740_g1,0
isogroup54741_g1,0
isogroup54742_g1,1
isogroup54743_g1,0
isogroup54743_g2,0
isogroup54744_g1,0
isogroup54748_g1,0
isogroup54749_g1,1
isogroup54749_g2,0
isogroup54749_g3,0
isogroup54751_g1,0
isogroup54752_g1,0
isogroup54758_g1,0
isogroup54759_g1,0
isogroup54760_g1,0
isogroup54761_g1,0
isogroup54762_g1,0
isogroup54765_g1,1
isogroup54766_g1,0
isogroup54767_g1,0
isogroup54767_g2,0
isogroup54768_g1,0
isogroup5476_g1,0
isogroup54770_g1,0
isogroup54771_g1,0
isogroup54772_g1,0
isogroup54773_g1,0
isogroup54775_g1,0
isogroup54776_g1,0
isogroup54777_g1,0
isogroup54778_g1,0
isogroup54779_g1,0
isogroup54780_g1,0
isogroup54782_g1,0
isogroup54782_g2,0
isogroup54783_g1,0
isogroup54785_g1,0
isogroup54786_g1,0
isogroup54787_g1,0
isogroup54788_g1,0
isogroup54788_g2,0
isogroup54790_g1,0
isogroup54791_g1,0
isogroup54792_g2,0
isogroup54793_g1,0
isogroup54795_g1,0
isogroup54796_g1,0
isogroup54797_g1,0
isogroup54799_g1,0
isogroup54801_g1,0
isogroup54802_g2,0
isogroup54803_g2,0
isogroup54804_g1,0
isogroup54805_g1,1
isogroup54807_g1,0
isogroup54810_g1,0
isogroup54811_g1,0
isogroup54812_g1,0
isogroup54814_g1,0
isogroup54815_g1,0
isogroup54816_g1,0
isogroup54817_g5,0
isogroup54818_g1,0
isogroup54819_g1,0
isogroup54819_g2,0
isogroup54820_g1,0
isogroup54821_g1,0
isogroup54821_g2,0
isogroup54823_g1,0
isogroup54824_g1,0
isogroup54826_g1,0
isogroup54827_g1,0
isogroup54828_g1,0
isogroup54829_g1,0
isogroup54830_g1,0
isogroup54831_g1,0
isogroup54832_g1,0
isogroup54832_g2,0
isogroup54833_g1,0
isogroup54835_g1,0
isogroup54836_g1,0
isogroup54837_g2,0
isogroup54838_g1,0
isogroup54839_g1,0
isogroup54839_g2,0
isogroup54839_g4,0
isogroup54839_g6,0
isogroup54840_g1,0
isogroup54841_g1,0
isogroup54843_g1,0
isogroup54844_g1,0
isogroup54845_g1,0
isogroup54846_g1,0
isogroup54847_g1,0
isogroup54848_g1,0
isogroup54850_g1,0
isogroup54851_g1,0
isogroup54852_g1,0
isogroup54853_g1,0
isogroup54855_g1,0
isogroup54856_g1,0
isogroup54857_g1,0
isogroup54858_g1,0
isogroup54859_g1,0
isogroup54861_g1,0
isogroup54862_g1,0
isogroup54863_g2,0
isogroup54863_g4,0
isogroup54864_g2,0
isogroup54865_g2,0
isogroup54866_g1,0
isogroup54869_g1,0
isogroup54870_g1,0
isogroup54871_g1,0
isogroup54872_g1,0
isogroup54873_g1,0
isogroup54874_g1,0
isogroup54876_g1,0
isogroup54878_g1,0
isogroup54881_g1,0
isogroup54884_g2,0
isogroup54886_g1,0
isogroup54887_g1,0
isogroup54889_g2,0
isogroup54890_g1,1
isogroup54891_g1,0
isogroup54892_g1,0
isogroup54893_g1,0
isogroup54894_g1,0
isogroup54895_g1,0
isogroup54896_g1,0
isogroup54897_g1,1
isogroup54897_g4,0
isogroup54897_g5,0
isogroup54898_g1,0
isogroup54899_g1,0
isogroup54901_g1,0
isogroup54901_g2,0
isogroup54902_g1,0
isogroup54903_g2,0
isogroup54905_g1,0
isogroup54907_g1,0
isogroup54908_g2,0
isogroup54910_g3,0
isogroup54911_g1,0
isogroup54913_g1,0
isogroup54913_g3,0
isogroup54916_g1,0
isogroup54917_g2,0
isogroup54918_g1,0
isogroup54919_g1,0
isogroup54920_g1,0
isogroup54921_g1,0
isogroup54922_g1,0
isogroup54923_g1,0
isogroup54924_g1,0
isogroup54925_g1,0
isogroup54927_g1,0
isogroup54928_g1,0
isogroup54929_g1,0
isogroup54930_g1,0
isogroup54931_g1,0
isogroup54935_g1,0
isogroup54936_g1,0
isogroup54937_g1,0
isogroup54938_g2,0
isogroup54938_g3,0
isogroup54939_g1,0
isogroup54939_g2,0
isogroup54940_g1,0
isogroup54942_g1,0
isogroup54943_g1,0
isogroup54944_g1,0
isogroup54946_g1,0
isogroup54947_g1,0
isogroup54947_g2,0
isogroup54948_g1,0
isogroup54950_g1,0
isogroup54951_g1,0
isogroup54953_g1,0
isogroup54954_g1,0
isogroup54955_g1,0
isogroup54956_g1,0
isogroup54957_g1,0
isogroup54958_g2,0
isogroup54960_g1,0
isogroup54963_g1,0
isogroup54964_g1,0
isogroup54965_g1,0
isogroup54966_g1,0
isogroup54968_g1,0
isogroup54969_g1,0
isogroup54971_g1,1
isogroup54972_g2,0
isogroup54973_g1,0
isogroup54974_g1,0
isogroup54975_g1,0
isogroup54977_g2,0
isogroup54979_g1,0
isogroup54980_g1,0
isogroup54981_g2,0
isogroup54982_g1,0
isogroup54985_g1,0
isogroup54986_g1,0
isogroup54987_g1,0
isogroup54988_g1,0
isogroup54990_g1,0
isogroup54990_g2,0
isogroup54991_g1,0
isogroup54992_g1,0
isogroup54994_g1,0
isogroup54995_g1,0
isogroup54996_g1,0
isogroup54997_g1,0
isogroup54998_g1,0
isogroup55000_g1,0
isogroup55000_g3,0
isogroup55001_g1,0
isogroup55002_g3,0
isogroup55003_g1,0
isogroup55004_g1,0
isogroup55005_g1,0
isogroup55006_g1,0
isogroup55007_g1,0
isogroup55009_g1,0
isogroup55011_g1,0
isogroup55011_g2,0
isogroup55011_g3,0
isogroup55013_g1,0
isogroup55017_g1,0
isogroup55018_g1,0
isogroup55019_g1,0
isogroup55021_g1,0
isogroup55022_g1,0
isogroup55023_g1,0
isogroup55024_g4,0
isogroup55024_g7,0
isogroup55024_g8,0
isogroup55025_g1,0
isogroup55026_g1,0
isogroup55027_g1,0
isogroup55028_g1,0
isogroup55029_g1,0
isogroup55031_g1,0
isogroup55032_g1,0
isogroup55033_g1,0
isogroup55034_g1,0
isogroup55035_g1,0
isogroup55036_g1,0
isogroup55038_g1,0
isogroup55039_g1,0
isogroup55040_g1,0
isogroup55041_g1,0
isogroup55043_g1,0
isogroup55044_g1,0
isogroup55045_g2,0
isogroup55049_g1,0
isogroup55050_g1,0
isogroup55051_g2,0
isogroup55052_g1,0
isogroup55054_g1,0
isogroup55054_g2,0
isogroup55054_g3,0
isogroup55058_g1,0
isogroup55059_g1,0
isogroup55060_g1,0
isogroup55061_g1,0
isogroup55062_g1,0
isogroup55063_g1,0
isogroup55065_g1,0
isogroup55066_g1,0
isogroup55069_g1,0
isogroup55070_g1,1
isogroup55071_g1,0
isogroup55072_g1,0
isogroup55073_g1,0
isogroup55073_g4,0
isogroup55075_g1,0
isogroup55077_g1,0
isogroup55078_g1,0
isogroup55079_g1,0
isogroup55080_g1,0
isogroup55080_g2,0
isogroup55081_g1,0
isogroup55082_g1,0
isogroup55086_g1,0
isogroup55087_g1,0
isogroup55088_g1,0
isogroup55088_g2,0
isogroup55090_g1,0
isogroup55090_g2,0
isogroup55091_g1,0
isogroup55091_g2,0
isogroup55092_g1,0
isogroup55092_g2,0
isogroup55094_g1,0
isogroup55095_g2,0
isogroup55097_g1,0
isogroup55098_g1,0
isogroup55099_g1,0
isogroup55102_g1,0
isogroup55103_g1,0
isogroup55108_g1,0
isogroup55109_g1,0
isogroup55110_g1,0
isogroup55113_g1,0
isogroup55115_g1,0
isogroup55116_g1,0
isogroup55117_g1,0
isogroup55118_g1,0
isogroup55119_g1,0
isogroup55123_g1,1
isogroup55124_g1,1
isogroup55125_g1,0
isogroup55126_g2,0
isogroup55127_g2,0
isogroup55127_g3,0
isogroup55129_g1,0
isogroup55132_g1,0
isogroup55133_g1,0
isogroup55134_g1,0
isogroup55136_g1,0
isogroup55137_g1,0
isogroup55138_g2,0
isogroup55139_g1,0
isogroup55141_g1,0
isogroup55143_g1,0
isogroup55144_g1,0
isogroup55145_g1,0
isogroup55146_g1,0
isogroup55147_g1,0
isogroup55148_g1,0
isogroup55149_g1,0
isogroup55150_g1,0
isogroup55154_g1,0
isogroup55155_g1,0
isogroup55156_g1,0
isogroup55158_g1,0
isogroup55159_g1,0
isogroup55161_g1,0
isogroup55163_g1,0
isogroup55164_g1,0
isogroup55165_g1,0
isogroup55167_g1,0
isogroup55168_g1,0
isogroup55171_g1,0
isogroup55173_g2,0
isogroup55174_g1,0
isogroup55175_g1,0
isogroup55176_g2,0
isogroup55177_g1,0
isogroup55178_g1,0
isogroup55179_g1,0
isogroup55180_g1,0
isogroup55181_g1,0
isogroup55182_g1,0
isogroup55183_g1,0
isogroup55184_g1,1
isogroup55185_g1,0
isogroup55187_g1,0
isogroup5518_g1,0
isogroup55191_g1,0
isogroup55192_g1,0
isogroup55193_g1,0
isogroup55194_g1,0
isogroup55195_g1,0
isogroup55196_g1,0
isogroup55196_g3,0
isogroup55198_g1,0
isogroup55199_g1,0
isogroup551_g1,0
isogroup55200_g1,0
isogroup55201_g1,0
isogroup55202_g2,0
isogroup55204_g1,0
isogroup55206_g1,0
isogroup55207_g1,0
isogroup55208_g1,0
isogroup55209_g1,0
isogroup55209_g2,0
isogroup55212_g1,0
isogroup55212_g2,1
isogroup55213_g1,0
isogroup55214_g1,0
isogroup55216_g2,0
isogroup55218_g1,0
isogroup55219_g1,0
isogroup55220_g1,0
isogroup55223_g1,0
isogroup55224_g1,0
isogroup55226_g3,0
isogroup55227_g1,0
isogroup55228_g1,1
isogroup55229_g1,0
isogroup55231_g1,0
isogroup55232_g1,0
isogroup55233_g1,0
isogroup55233_g2,0
isogroup55236_g2,0
isogroup55238_g1,0
isogroup55239_g1,0
isogroup55240_g1,0
isogroup55241_g1,0
isogroup55242_g1,0
isogroup55243_g1,1
isogroup55245_g1,0
isogroup55246_g1,0
isogroup55249_g2,0
isogroup55251_g2,0
isogroup55252_g1,0
isogroup55253_g1,0
isogroup55254_g1,0
isogroup55255_g1,0
isogroup55256_g1,0
isogroup55259_g1,0
isogroup55263_g1,0
isogroup55264_g1,0
isogroup55265_g1,0
isogroup55266_g1,0
isogroup55268_g2,0
isogroup55269_g1,0
isogroup55271_g1,0
isogroup55271_g2,0
isogroup55271_g3,0
isogroup55273_g1,0
isogroup55274_g1,0
isogroup55275_g1,0
isogroup55276_g1,0
isogroup55277_g1,0
isogroup55277_g2,0
isogroup55278_g1,0
isogroup55281_g2,0
isogroup55281_g3,0
isogroup55284_g1,0
isogroup55285_g1,0
isogroup55285_g2,0
isogroup55286_g1,0
isogroup55287_g1,0
isogroup55287_g2,0
isogroup55288_g1,0
isogroup55289_g1,0
isogroup55290_g1,0
isogroup55292_g1,0
isogroup55292_g2,0
isogroup55293_g1,0
isogroup55293_g2,0
isogroup55294_g1,0
isogroup55294_g2,0
isogroup55295_g1,0
isogroup55296_g1,0
isogroup55297_g1,0
isogroup55299_g1,0
isogroup55299_g2,0
isogroup55302_g1,0
isogroup55303_g1,0
isogroup55304_g1,0
isogroup55305_g1,0
isogroup55306_g1,0
isogroup55310_g1,0
isogroup55311_g1,0
isogroup55312_g1,0
isogroup55313_g1,0
isogroup55313_g2,0
isogroup55314_g1,0
isogroup55315_g1,0
isogroup55316_g1,0
isogroup55318_g1,0
isogroup55319_g1,0
isogroup55320_g2,0
isogroup55321_g1,0
isogroup55322_g1,0
isogroup55322_g2,0
isogroup55323_g1,0
isogroup55324_g1,0
isogroup55325_g1,0
isogroup55326_g1,0
isogroup55327_g1,0
isogroup55331_g1,0
isogroup55331_g2,0
isogroup55331_g3,0
isogroup55332_g1,0
isogroup55333_g2,0
isogroup55334_g1,0
isogroup55337_g1,0
isogroup55340_g1,0
isogroup55342_g2,0
isogroup55343_g1,0
isogroup55344_g1,0
isogroup55345_g1,0
isogroup55346_g1,0
isogroup55347_g1,0
isogroup55349_g2,0
isogroup55350_g2,0
isogroup55351_g1,0
isogroup55352_g3,0
isogroup55355_g1,0
isogroup55356_g1,0
isogroup55359_g1,0
isogroup55360_g1,0
isogroup55361_g2,0
isogroup55363_g1,0
isogroup55364_g1,0
isogroup55365_g1,0
isogroup55366_g1,0
isogroup55367_g1,0
isogroup55367_g2,0
isogroup55368_g1,0
isogroup55369_g1,0
isogroup55370_g1,0
isogroup55371_g1,0
isogroup55373_g1,0
isogroup55374_g1,0
isogroup55375_g3,0
isogroup55377_g1,0
isogroup55378_g1,0
isogroup55379_g1,0
isogroup55380_g1,0
isogroup55380_g2,0
isogroup55381_g1,0
isogroup55385_g1,0
isogroup55387_g1,0
isogroup55389_g1,0
isogroup55391_g2,0
isogroup55392_g1,0
isogroup55394_g1,0
isogroup55395_g1,0
isogroup55396_g1,0
isogroup55397_g1,0
isogroup55399_g5,0
isogroup55400_g1,0
isogroup55401_g1,1
isogroup55403_g1,0
isogroup55404_g1,0
isogroup55405_g2,0
isogroup55407_g1,0
isogroup55408_g1,0
isogroup55409_g1,0
isogroup55410_g2,0
isogroup55412_g1,0
isogroup55412_g4,0
isogroup55413_g1,0
isogroup55416_g1,0
isogroup55417_g1,0
isogroup55417_g2,0
isogroup55418_g1,0
isogroup55421_g1,0
isogroup55422_g1,0
isogroup55423_g1,0
isogroup55427_g1,0
isogroup55427_g2,0
isogroup55427_g3,0
isogroup55427_g4,0
isogroup55428_g1,0
isogroup55431_g1,0
isogroup55432_g1,0
isogroup55433_g1,0
isogroup55434_g1,0
isogroup55435_g1,0
isogroup55436_g1,0
isogroup55437_g1,0
isogroup55438_g1,0
isogroup55440_g1,0
isogroup55441_g1,0
isogroup55442_g1,0
isogroup55443_g1,0
isogroup55444_g1,1
isogroup55445_g1,0
isogroup55446_g1,0
isogroup55446_g2,0
isogroup55447_g4,0
isogroup55447_g5,0
isogroup55448_g1,0
isogroup55449_g1,0
isogroup55450_g2,0
isogroup55451_g1,0
isogroup55452_g2,0
isogroup55453_g1,0
isogroup55454_g2,0
isogroup55454_g4,0
isogroup55455_g1,0
isogroup55456_g1,0
isogroup55457_g1,1
isogroup55458_g1,0
isogroup55459_g1,0
isogroup55462_g1,0
isogroup55463_g1,0
isogroup55464_g1,0
isogroup55465_g1,0
isogroup55467_g1,0
isogroup55468_g1,0
isogroup55468_g2,0
isogroup55469_g1,0
isogroup55472_g1,0
isogroup55473_g2,0
isogroup55474_g1,0
isogroup55477_g1,0
isogroup5547_g1,0
isogroup55480_g1,0
isogroup55481_g1,0
isogroup55484_g1,0
isogroup55485_g1,0
isogroup55487_g1,0
isogroup55488_g1,0
isogroup55488_g2,0
isogroup55489_g1,0
isogroup55490_g1,0
isogroup55491_g1,0
isogroup55492_g1,0
isogroup55493_g1,0
isogroup55495_g1,0
isogroup55496_g1,0
isogroup55498_g1,0
isogroup55498_g2,0
isogroup55499_g1,0
isogroup55500_g1,0
isogroup55501_g2,0
isogroup55502_g1,0
isogroup55503_g1,0
isogroup55505_g2,0
isogroup55506_g3,0
isogroup55507_g1,0
isogroup55509_g1,0
isogroup5550_g1,0
isogroup55510_g1,0
isogroup55511_g1,0
isogroup55512_g1,0
isogroup55513_g1,0
isogroup55514_g1,0
isogroup55515_g5,0
isogroup55518_g1,0
isogroup55519_g1,0
isogroup55520_g1,0
isogroup55521_g2,0
isogroup55523_g2,0
isogroup55524_g2,0
isogroup55525_g1,0
isogroup55526_g1,0
isogroup55527_g1,0
isogroup55530_g1,0
isogroup55531_g1,0
isogroup55532_g1,0
isogroup55534_g1,0
isogroup55534_g2,0
isogroup55535_g2,0
isogroup55537_g1,0
isogroup55538_g1,0
isogroup55539_g1,0
isogroup55542_g1,0
isogroup55544_g1,0
isogroup55545_g1,0
isogroup55546_g1,0
isogroup55547_g1,0
isogroup55548_g1,0
isogroup55549_g1,0
isogroup55551_g1,0
isogroup55552_g1,0
isogroup55553_g2,0
isogroup55554_g1,0
isogroup55555_g4,0
isogroup55556_g2,0
isogroup55556_g3,0
isogroup55557_g1,0
isogroup55558_g1,1
isogroup55559_g1,0
isogroup55559_g2,0
isogroup55560_g1,0
isogroup55561_g1,0
isogroup55563_g1,0
isogroup55564_g1,0
isogroup55565_g1,0
isogroup55567_g1,0
isogroup55568_g1,0
isogroup55568_g2,0
isogroup55568_g3,0
isogroup55569_g1,0
isogroup55570_g1,0
isogroup55571_g1,0
isogroup55572_g1,0
isogroup55573_g1,0
isogroup55575_g2,0
isogroup55576_g1,0
isogroup55579_g1,0
isogroup55580_g1,0
isogroup55582_g1,0
isogroup55584_g1,0
isogroup55585_g1,0
isogroup55586_g1,0
isogroup55587_g1,0
isogroup55588_g1,0
isogroup55590_g1,0
isogroup55591_g1,0
isogroup55592_g1,0
isogroup55593_g1,0
isogroup55595_g1,0
isogroup55596_g1,0
isogroup55598_g2,0
isogroup55599_g1,0
isogroup55602_g1,0
isogroup55603_g1,0
isogroup55604_g1,0
isogroup55605_g2,0
isogroup55605_g3,0
isogroup55605_g4,0
isogroup55606_g1,0
isogroup55607_g1,0
isogroup55608_g1,0
isogroup55609_g1,0
isogroup55610_g1,0
isogroup55611_g1,0
isogroup55612_g1,0
isogroup55612_g2,0
isogroup55613_g1,0
isogroup55614_g1,0
isogroup55615_g2,0
isogroup55615_g3,0
isogroup55616_g1,0
isogroup55619_g1,0
isogroup55620_g2,0
isogroup55620_g3,0
isogroup55622_g1,0
isogroup55622_g2,0
isogroup55623_g1,0
isogroup55624_g1,0
isogroup55624_g2,0
isogroup55625_g2,0
isogroup55626_g1,0
isogroup55628_g1,0
isogroup55629_g1,0
isogroup55631_g1,0
isogroup55633_g1,0
isogroup55635_g1,0
isogroup55635_g2,0
isogroup55636_g3,0
isogroup55640_g1,0
isogroup55642_g1,0
isogroup55643_g1,0
isogroup55646_g1,0
isogroup55647_g2,0
isogroup55647_g3,0
isogroup55651_g1,0
isogroup55652_g1,0
isogroup55653_g1,0
isogroup55654_g1,0
isogroup55655_g1,0
isogroup55656_g1,0
isogroup55657_g1,0
isogroup55658_g1,0
isogroup55663_g1,0
isogroup55664_g2,0
isogroup55665_g2,0
isogroup55665_g3,0
isogroup55665_g4,0
isogroup55667_g1,0
isogroup55669_g1,0
isogroup55670_g1,0
isogroup55672_g1,0
isogroup55674_g1,0
isogroup55675_g1,0
isogroup55676_g2,0
isogroup55678_g1,0
isogroup55681_g1,0
isogroup55682_g1,0
isogroup55683_g1,0
isogroup55684_g1,0
isogroup55685_g1,0
isogroup55688_g2,1
isogroup55689_g1,0
isogroup55691_g1,0
isogroup55693_g1,0
isogroup55696_g1,0
isogroup55697_g2,0
isogroup55698_g1,0
isogroup55699_g1,0
isogroup55700_g1,0
isogroup55702_g2,0
isogroup55704_g1,0
isogroup55704_g2,0
isogroup55705_g2,0
isogroup55706_g1,0
isogroup55707_g1,0
isogroup55708_g1,0
isogroup5570_g1,0
isogroup55711_g1,0
isogroup55715_g1,0
isogroup55716_g1,0
isogroup55717_g1,0
isogroup55718_g1,0
isogroup55720_g1,0
isogroup55721_g1,0
isogroup55725_g1,0
isogroup55726_g1,0
isogroup55727_g1,0
isogroup55728_g1,0
isogroup55728_g2,0
isogroup55729_g4,0
isogroup55731_g1,0
isogroup55732_g1,0
isogroup55733_g2,0
isogroup55733_g3,0
isogroup55735_g1,0
isogroup55736_g2,0
isogroup55738_g1,0
isogroup55738_g2,0
isogroup55739_g1,0
isogroup55741_g1,0
isogroup55742_g1,0
isogroup55743_g1,0
isogroup55744_g1,0
isogroup55745_g1,0
isogroup55746_g1,0
isogroup55747_g2,0
isogroup55749_g1,0
isogroup55751_g1,0
isogroup55752_g1,0
isogroup55754_g1,0
isogroup55755_g1,0
isogroup55756_g2,0
isogroup55757_g3,0
isogroup55758_g1,0
isogroup55759_g1,0
